ContainerNum,EquipmentSizeType,FullEmptyInd,PartyInfo_BIC,Bay,StowageCell_ISO,planned,vesselStructure.bays.bay.bayId.bayNo,vesselStructure.bays.bay.bayId.deckHoldId,vesselStructure.bays.bay.cells.item.row,vesselStructure.bays.bay.cells.item.tier
,2010,F,NVD,63D,630092,,63,D,0,92
,2010,F,NVD,63D,630192,,63,D,1,92
,2010,F,NVD,63D,630292,,63,D,2,92
,2010,F,NVD,63D,630392,,63,D,3,92
,2010,F,NVD,63D,630492,,63,D,4,92
,2010,F,NVD,63D,630592,,63,D,5,92
,2010,F,NVD,63D,630692,,63,D,6,92
,2010,F,NVD,63D,630792,,63,D,7,92
,2010,F,NVD,63D,630892,,63,D,8,92
,2010,F,NVD,63D,630992,,63,D,9,92
,2010,F,NVD,63D,631092,,63,D,10,92
,2010,F,NVD,63D,631192,,63,D,11,92
,2010,F,NVD,63D,631292,,63,D,12,92
,2010,F,NVD,63D,631392,,63,D,13,92
,2010,F,NVD,63D,631492,,63,D,14,92
,2010,F,NVD,63D,631592,,63,D,15,92
,2010,F,NVD,63D,631692,,63,D,16,92
,2010,F,NVD,63D,630094,,63,D,0,94
,2010,F,NVD,63D,630194,,63,D,1,94
,2010,F,NVD,63D,630294,,63,D,2,94
,2010,F,NVD,63D,630394,,63,D,3,94
,2010,F,NVD,63D,630494,,63,D,4,94
,2010,F,NVD,63D,630594,,63,D,5,94
,2010,F,NVD,63D,630694,,63,D,6,94
,2010,F,NVD,63D,630794,,63,D,7,94
,2010,F,NVD,63D,630894,,63,D,8,94
,2010,F,NVD,63D,630994,,63,D,9,94
,2010,F,NVD,63D,631094,,63,D,10,94
,2010,F,NVD,63D,631194,,63,D,11,94
,2010,F,NVD,63D,631294,,63,D,12,94
,2010,F,NVD,63D,631394,,63,D,13,94
,2010,F,NVD,63D,631494,,63,D,14,94
,2010,F,NVD,63D,631594,,63,D,15,94
,2010,F,NVD,63D,631694,,63,D,16,94
,2010,F,NVD,65D,650082,,65,D,0,82
,2010,F,NVD,65D,650182,,65,D,1,82
,2010,F,NVD,65D,650282,,65,D,2,82
,2010,F,NVD,65D,650382,,65,D,3,82
,2010,F,NVD,65D,650482,,65,D,4,82
,2010,F,NVD,65D,650582,,65,D,5,82
,2010,F,NVD,65D,650682,,65,D,6,82
,2010,F,NVD,65D,650782,,65,D,7,82
,2010,F,NVD,65D,650882,,65,D,8,82
,2010,F,NVD,65D,650982,,65,D,9,82
,2010,F,NVD,65D,651082,,65,D,10,82
,2010,F,NVD,65D,651182,,65,D,11,82
,2010,F,NVD,65D,651282,,65,D,12,82
,2010,F,NVD,65D,651382,,65,D,13,82
,2010,F,NVD,65D,651482,,65,D,14,82
,2010,F,NVD,65D,651582,,65,D,15,82
,2010,F,NVD,65D,651682,,65,D,16,82
,2010,F,NVD,65D,650084,,65,D,0,84
,2010,F,NVD,65D,650184,,65,D,1,84
,2010,F,NVD,65D,650284,,65,D,2,84
,2010,F,NVD,65D,650384,,65,D,3,84
,2010,F,NVD,65D,650484,,65,D,4,84
,2010,F,NVD,65D,650584,,65,D,5,84
,2010,F,NVD,65D,650684,,65,D,6,84
,2010,F,NVD,65D,650784,,65,D,7,84
,2010,F,NVD,65D,650884,,65,D,8,84
,2010,F,NVD,65D,650984,,65,D,9,84
,2010,F,NVD,65D,651084,,65,D,10,84
,2010,F,NVD,65D,651184,,65,D,11,84
,2010,F,NVD,65D,651284,,65,D,12,84
,2010,F,NVD,65D,651384,,65,D,13,84
,2010,F,NVD,65D,651484,,65,D,14,84
,2010,F,NVD,65D,651584,,65,D,15,84
,2010,F,NVD,65D,651684,,65,D,16,84
,2010,F,NVD,65D,650086,,65,D,0,86
,2010,F,NVD,65D,650186,,65,D,1,86
,2010,F,NVD,65D,650286,,65,D,2,86
,2010,F,NVD,65D,650386,,65,D,3,86
,2010,F,NVD,65D,650486,,65,D,4,86
,2010,F,NVD,65D,650586,,65,D,5,86
,2010,F,NVD,65D,650686,,65,D,6,86
,2010,F,NVD,65D,650786,,65,D,7,86
,2010,F,NVD,65D,650886,,65,D,8,86
,2010,F,NVD,65D,650986,,65,D,9,86
,2010,F,NVD,65D,651086,,65,D,10,86
,2010,F,NVD,65D,651186,,65,D,11,86
,2010,F,NVD,65D,651286,,65,D,12,86
,2010,F,NVD,65D,651386,,65,D,13,86
,2010,F,NVD,65D,651486,,65,D,14,86
,2010,F,NVD,65D,651586,,65,D,15,86
,2010,F,NVD,65D,651686,,65,D,16,86
,2010,F,NVD,65D,650088,,65,D,0,88
,2010,F,NVD,65D,650188,,65,D,1,88
,2010,F,NVD,65D,650288,,65,D,2,88
,2010,F,NVD,65D,650388,,65,D,3,88
,2010,F,NVD,65D,650488,,65,D,4,88
,2010,F,NVD,65D,650588,,65,D,5,88
,2010,F,NVD,65D,650688,,65,D,6,88
,2010,F,NVD,65D,650788,,65,D,7,88
,2010,F,NVD,65D,650888,,65,D,8,88
,2010,F,NVD,65D,650988,,65,D,9,88
,2010,F,NVD,65D,651088,,65,D,10,88
,2010,F,NVD,65D,651188,,65,D,11,88
,2010,F,NVD,65D,651288,,65,D,12,88
,2010,F,NVD,65D,651388,,65,D,13,88
,2010,F,NVD,65D,651488,,65,D,14,88
,2010,F,NVD,65D,651588,,65,D,15,88
,2010,F,NVD,65D,651688,,65,D,16,88
,2010,F,NVD,65D,650090,,65,D,0,90
,2010,F,NVD,65D,650190,,65,D,1,90
,2010,F,NVD,65D,650290,,65,D,2,90
,2010,F,NVD,65D,650390,,65,D,3,90
,2010,F,NVD,65D,650490,,65,D,4,90
,2010,F,NVD,65D,650590,,65,D,5,90
,2010,F,NVD,65D,650690,,65,D,6,90
,2010,F,NVD,65D,650790,,65,D,7,90
,2010,F,NVD,65D,650890,,65,D,8,90
,2010,F,NVD,65D,650990,,65,D,9,90
,2010,F,NVD,65D,651090,,65,D,10,90
,2010,F,NVD,65D,651190,,65,D,11,90
,2010,F,NVD,65D,651290,,65,D,12,90
,2010,F,NVD,65D,651390,,65,D,13,90
,2010,F,NVD,65D,651490,,65,D,14,90
,2010,F,NVD,65D,651590,,65,D,15,90
,2010,F,NVD,65D,651690,,65,D,16,90
,2010,F,NVD,65D,650092,,65,D,0,92
,2010,F,NVD,65D,650192,,65,D,1,92
,2010,F,NVD,65D,650292,,65,D,2,92
,2010,F,NVD,65D,650392,,65,D,3,92
,2010,F,NVD,65D,650492,,65,D,4,92
,2010,F,NVD,65D,650592,,65,D,5,92
,2010,F,NVD,65D,650692,,65,D,6,92
,2010,F,NVD,65D,650792,,65,D,7,92
,2010,F,NVD,65D,650892,,65,D,8,92
,2010,F,NVD,65D,650992,,65,D,9,92
,2010,F,NVD,65D,651092,,65,D,10,92
,2010,F,NVD,65D,651192,,65,D,11,92
,2010,F,NVD,65D,651292,,65,D,12,92
,2010,F,NVD,65D,651392,,65,D,13,92
,2010,F,NVD,65D,651492,,65,D,14,92
,2010,F,NVD,65D,651592,,65,D,15,92
,2010,F,NVD,65D,651692,,65,D,16,92
,2010,F,NVD,65D,650094,,65,D,0,94
,2010,F,NVD,65D,650194,,65,D,1,94
,2010,F,NVD,65D,650294,,65,D,2,94
,2010,F,NVD,65D,650394,,65,D,3,94
,2010,F,NVD,65D,650494,,65,D,4,94
,2010,F,NVD,65D,650594,,65,D,5,94
,2010,F,NVD,65D,650694,,65,D,6,94
,2010,F,NVD,65D,650794,,65,D,7,94
,2010,F,NVD,65D,650894,,65,D,8,94
,2010,F,NVD,65D,650994,,65,D,9,94
,2010,F,NVD,65D,651094,,65,D,10,94
,2010,F,NVD,65D,651194,,65,D,11,94
,2010,F,NVD,65D,651294,,65,D,12,94
,2010,F,NVD,65D,651394,,65,D,13,94
,2010,F,NVD,65D,651494,,65,D,14,94
,2010,F,NVD,65D,651594,,65,D,15,94
,2010,F,NVD,65D,651694,,65,D,16,94
,4010,F,NVD,66D,660082,,66,D,0,82
,4010,F,NVD,66D,660182,,66,D,1,82
,4010,F,NVD,66D,660282,,66,D,2,82
,4010,F,NVD,66D,660382,,66,D,3,82
,4010,F,NVD,66D,660482,,66,D,4,82
,4010,F,NVD,66D,660582,,66,D,5,82
,4010,F,NVD,66D,660682,,66,D,6,82
,4010,F,NVD,66D,660782,,66,D,7,82
,4010,F,NVD,66D,660882,,66,D,8,82
,4010,F,NVD,66D,660982,,66,D,9,82
,4010,F,NVD,66D,661082,,66,D,10,82
,4010,F,NVD,66D,661182,,66,D,11,82
,4010,F,NVD,66D,661282,,66,D,12,82
,4010,F,NVD,66D,661382,,66,D,13,82
,4010,F,NVD,66D,661482,,66,D,14,82
,4010,F,NVD,66D,661582,,66,D,15,82
,4010,F,NVD,66D,661682,,66,D,16,82
,4010,F,NVD,66D,660084,,66,D,0,84
,4010,F,NVD,66D,660184,,66,D,1,84
,4010,F,NVD,66D,660284,,66,D,2,84
,4010,F,NVD,66D,660384,,66,D,3,84
,4010,F,NVD,66D,660484,,66,D,4,84
,4010,F,NVD,66D,660584,,66,D,5,84
,4010,F,NVD,66D,660684,,66,D,6,84
,4010,F,NVD,66D,660784,,66,D,7,84
,4010,F,NVD,66D,660884,,66,D,8,84
,4010,F,NVD,66D,660984,,66,D,9,84
,4010,F,NVD,66D,661084,,66,D,10,84
,4010,F,NVD,66D,661184,,66,D,11,84
,4010,F,NVD,66D,661284,,66,D,12,84
,4010,F,NVD,66D,661384,,66,D,13,84
,4010,F,NVD,66D,661484,,66,D,14,84
,4010,F,NVD,66D,661584,,66,D,15,84
,4010,F,NVD,66D,661684,,66,D,16,84
,4010,F,NVD,66D,660086,,66,D,0,86
,4010,F,NVD,66D,660186,,66,D,1,86
,4010,F,NVD,66D,660286,,66,D,2,86
,4010,F,NVD,66D,660386,,66,D,3,86
,4010,F,NVD,66D,660486,,66,D,4,86
,4010,F,NVD,66D,660586,,66,D,5,86
,4010,F,NVD,66D,660686,,66,D,6,86
,4010,F,NVD,66D,660786,,66,D,7,86
,4010,F,NVD,66D,660886,,66,D,8,86
,4010,F,NVD,66D,660986,,66,D,9,86
,4010,F,NVD,66D,661086,,66,D,10,86
,4010,F,NVD,66D,661186,,66,D,11,86
,4010,F,NVD,66D,661286,,66,D,12,86
,4010,F,NVD,66D,661386,,66,D,13,86
,4010,F,NVD,66D,661486,,66,D,14,86
,4010,F,NVD,66D,661586,,66,D,15,86
,4010,F,NVD,66D,661686,,66,D,16,86
,4010,F,NVD,66D,660088,,66,D,0,88
,4010,F,NVD,66D,660188,,66,D,1,88
,4010,F,NVD,66D,660288,,66,D,2,88
,4010,F,NVD,66D,660388,,66,D,3,88
,4010,F,NVD,66D,660488,,66,D,4,88
,4010,F,NVD,66D,660588,,66,D,5,88
,4010,F,NVD,66D,660688,,66,D,6,88
,4010,F,NVD,66D,660788,,66,D,7,88
,4010,F,NVD,66D,660888,,66,D,8,88
,4010,F,NVD,66D,660988,,66,D,9,88
,4010,F,NVD,66D,661088,,66,D,10,88
,4010,F,NVD,66D,661188,,66,D,11,88
,4010,F,NVD,66D,661288,,66,D,12,88
,4010,F,NVD,66D,661388,,66,D,13,88
,4010,F,NVD,66D,661488,,66,D,14,88
,4010,F,NVD,66D,661588,,66,D,15,88
,4010,F,NVD,66D,661688,,66,D,16,88
,4010,F,NVD,66D,660090,,66,D,0,90
,4010,F,NVD,66D,660190,,66,D,1,90
,4010,F,NVD,66D,660290,,66,D,2,90
,4010,F,NVD,66D,660390,,66,D,3,90
,4010,F,NVD,66D,660490,,66,D,4,90
,4010,F,NVD,66D,660590,,66,D,5,90
,4010,F,NVD,66D,660690,,66,D,6,90
,4010,F,NVD,66D,660790,,66,D,7,90
,4010,F,NVD,66D,660890,,66,D,8,90
,4010,F,NVD,66D,660990,,66,D,9,90
,4010,F,NVD,66D,661090,,66,D,10,90
,4010,F,NVD,66D,661190,,66,D,11,90
,4010,F,NVD,66D,661290,,66,D,12,90
,4010,F,NVD,66D,661390,,66,D,13,90
,4010,F,NVD,66D,661490,,66,D,14,90
,4010,F,NVD,66D,661590,,66,D,15,90
,4010,F,NVD,66D,661690,,66,D,16,90
,4010,F,NVD,66D,660092,,66,D,0,92
,4010,F,NVD,66D,660192,,66,D,1,92
,4010,F,NVD,66D,660292,,66,D,2,92
,4010,F,NVD,66D,660392,,66,D,3,92
,4010,F,NVD,66D,660492,,66,D,4,92
,4010,F,NVD,66D,660592,,66,D,5,92
,4010,F,NVD,66D,660692,,66,D,6,92
,4010,F,NVD,66D,660792,,66,D,7,92
,4010,F,NVD,66D,660892,,66,D,8,92
,4010,F,NVD,66D,660992,,66,D,9,92
,4010,F,NVD,66D,661092,,66,D,10,92
,4010,F,NVD,66D,661192,,66,D,11,92
,4010,F,NVD,66D,661292,,66,D,12,92
,4010,F,NVD,66D,661392,,66,D,13,92
,4010,F,NVD,66D,661492,,66,D,14,92
,4010,F,NVD,66D,661592,,66,D,15,92
,4010,F,NVD,66D,661692,,66,D,16,92
,4010,F,NVD,66D,660094,,66,D,0,94
,4010,F,NVD,66D,660194,,66,D,1,94
,4010,F,NVD,66D,660294,,66,D,2,94
,4010,F,NVD,66D,660394,,66,D,3,94
,4010,F,NVD,66D,660494,,66,D,4,94
,4010,F,NVD,66D,660594,,66,D,5,94
,4010,F,NVD,66D,660694,,66,D,6,94
,4010,F,NVD,66D,660794,,66,D,7,94
,4010,F,NVD,66D,660894,,66,D,8,94
,4010,F,NVD,66D,660994,,66,D,9,94
,4010,F,NVD,66D,661094,,66,D,10,94
,4010,F,NVD,66D,661194,,66,D,11,94
,4010,F,NVD,66D,661294,,66,D,12,94
,4010,F,NVD,66D,661394,,66,D,13,94
,4010,F,NVD,66D,661494,,66,D,14,94
,4010,F,NVD,66D,661594,,66,D,15,94
,4010,F,NVD,66D,661694,,66,D,16,94
,2010,F,NVD,67D,670082,,67,D,0,82
,2010,F,NVD,67D,670182,,67,D,1,82
,2010,F,NVD,67D,670282,,67,D,2,82
,2010,F,NVD,67D,670382,,67,D,3,82
,2010,F,NVD,67D,670482,,67,D,4,82
,2010,F,NVD,67D,670582,,67,D,5,82
,2010,F,NVD,67D,670682,,67,D,6,82
,2010,F,NVD,67D,670782,,67,D,7,82
,2010,F,NVD,67D,670882,,67,D,8,82
,2010,F,NVD,67D,670982,,67,D,9,82
,2010,F,NVD,67D,671082,,67,D,10,82
,2010,F,NVD,67D,671182,,67,D,11,82
,2010,F,NVD,67D,671282,,67,D,12,82
,2010,F,NVD,67D,671382,,67,D,13,82
,2010,F,NVD,67D,671482,,67,D,14,82
,2010,F,NVD,67D,671582,,67,D,15,82
,2010,F,NVD,67D,671682,,67,D,16,82
,2010,F,NVD,67D,670084,,67,D,0,84
,2010,F,NVD,67D,670184,,67,D,1,84
,2010,F,NVD,67D,670284,,67,D,2,84
,2010,F,NVD,67D,670384,,67,D,3,84
,2010,F,NVD,67D,670484,,67,D,4,84
,2010,F,NVD,67D,670584,,67,D,5,84
,2010,F,NVD,67D,670684,,67,D,6,84
,2010,F,NVD,67D,670784,,67,D,7,84
,2010,F,NVD,67D,670884,,67,D,8,84
,2010,F,NVD,67D,670984,,67,D,9,84
,2010,F,NVD,67D,671084,,67,D,10,84
,2010,F,NVD,67D,671184,,67,D,11,84
,2010,F,NVD,67D,671284,,67,D,12,84
,2010,F,NVD,67D,671384,,67,D,13,84
,2010,F,NVD,67D,671484,,67,D,14,84
,2010,F,NVD,67D,671584,,67,D,15,84
,2010,F,NVD,67D,671684,,67,D,16,84
,2010,F,NVD,67D,670086,,67,D,0,86
,2010,F,NVD,67D,670186,,67,D,1,86
,2010,F,NVD,67D,670286,,67,D,2,86
,2010,F,NVD,67D,670386,,67,D,3,86
,2010,F,NVD,67D,670486,,67,D,4,86
,2010,F,NVD,67D,670586,,67,D,5,86
,2010,F,NVD,67D,670686,,67,D,6,86
,2010,F,NVD,67D,670786,,67,D,7,86
,2010,F,NVD,67D,670886,,67,D,8,86
,2010,F,NVD,67D,670986,,67,D,9,86
,2010,F,NVD,67D,671086,,67,D,10,86
,2010,F,NVD,67D,671186,,67,D,11,86
,2010,F,NVD,67D,671286,,67,D,12,86
,2010,F,NVD,67D,671386,,67,D,13,86
,2010,F,NVD,67D,671486,,67,D,14,86
,2010,F,NVD,67D,671586,,67,D,15,86
,2010,F,NVD,67D,671686,,67,D,16,86
,2010,F,NVD,67D,670088,,67,D,0,88
,2010,F,NVD,67D,670188,,67,D,1,88
,2010,F,NVD,67D,670288,,67,D,2,88
,2010,F,NVD,67D,670388,,67,D,3,88
,2010,F,NVD,67D,670488,,67,D,4,88
,2010,F,NVD,67D,670588,,67,D,5,88
,2010,F,NVD,67D,670688,,67,D,6,88
,2010,F,NVD,67D,670788,,67,D,7,88
,2010,F,NVD,67D,670888,,67,D,8,88
,2010,F,NVD,67D,670988,,67,D,9,88
,2010,F,NVD,67D,671088,,67,D,10,88
,2010,F,NVD,67D,671188,,67,D,11,88
,2010,F,NVD,67D,671288,,67,D,12,88
,2010,F,NVD,67D,671388,,67,D,13,88
,2010,F,NVD,67D,671488,,67,D,14,88
,2010,F,NVD,67D,671588,,67,D,15,88
,2010,F,NVD,67D,671688,,67,D,16,88
,2010,F,NVD,67D,670090,,67,D,0,90
,2010,F,NVD,67D,670190,,67,D,1,90
,2010,F,NVD,67D,670290,,67,D,2,90
,2010,F,NVD,67D,670390,,67,D,3,90
,2010,F,NVD,67D,670490,,67,D,4,90
,2010,F,NVD,67D,670590,,67,D,5,90
,2010,F,NVD,67D,670690,,67,D,6,90
,2010,F,NVD,67D,670790,,67,D,7,90
,2010,F,NVD,67D,670890,,67,D,8,90
,2010,F,NVD,67D,670990,,67,D,9,90
,2010,F,NVD,67D,671090,,67,D,10,90
,2010,F,NVD,67D,671190,,67,D,11,90
,2010,F,NVD,67D,671290,,67,D,12,90
,2010,F,NVD,67D,671390,,67,D,13,90
,2010,F,NVD,67D,671490,,67,D,14,90
,2010,F,NVD,67D,671590,,67,D,15,90
,2010,F,NVD,67D,671690,,67,D,16,90
,2010,F,NVD,67D,670092,,67,D,0,92
,2010,F,NVD,67D,670192,,67,D,1,92
,2010,F,NVD,67D,670292,,67,D,2,92
,2010,F,NVD,67D,670392,,67,D,3,92
,2010,F,NVD,67D,670492,,67,D,4,92
,2010,F,NVD,67D,670592,,67,D,5,92
,2010,F,NVD,67D,670692,,67,D,6,92
,2010,F,NVD,67D,670792,,67,D,7,92
,2010,F,NVD,67D,670892,,67,D,8,92
,2010,F,NVD,67D,670992,,67,D,9,92
,2010,F,NVD,67D,671092,,67,D,10,92
,2010,F,NVD,67D,671192,,67,D,11,92
,2010,F,NVD,67D,671292,,67,D,12,92
,2010,F,NVD,67D,671392,,67,D,13,92
,2010,F,NVD,67D,671492,,67,D,14,92
,2010,F,NVD,67D,671592,,67,D,15,92
,2010,F,NVD,67D,671692,,67,D,16,92
,2010,F,NVD,67D,670094,,67,D,0,94
,2010,F,NVD,67D,670194,,67,D,1,94
,2010,F,NVD,67D,670294,,67,D,2,94
,2010,F,NVD,67D,670394,,67,D,3,94
,2010,F,NVD,67D,670494,,67,D,4,94
,2010,F,NVD,67D,670594,,67,D,5,94
,2010,F,NVD,67D,670694,,67,D,6,94
,2010,F,NVD,67D,670794,,67,D,7,94
,2010,F,NVD,67D,670894,,67,D,8,94
,2010,F,NVD,67D,670994,,67,D,9,94
,2010,F,NVD,67D,671094,,67,D,10,94
,2010,F,NVD,67D,671194,,67,D,11,94
,2010,F,NVD,67D,671294,,67,D,12,94
,2010,F,NVD,67D,671394,,67,D,13,94
,2010,F,NVD,67D,671494,,67,D,14,94
,2010,F,NVD,67D,671594,,67,D,15,94
,2010,F,NVD,67D,671694,,67,D,16,94
,2010,F,NVD,69D,690082,,69,D,0,82
,2010,F,NVD,69D,690182,,69,D,1,82
,2010,F,NVD,69D,690282,,69,D,2,82
,2010,F,NVD,69D,690382,,69,D,3,82
,2010,F,NVD,69D,690482,,69,D,4,82
,2010,F,NVD,69D,690582,,69,D,5,82
,2010,F,NVD,69D,690682,,69,D,6,82
,2010,F,NVD,69D,690782,,69,D,7,82
,2010,F,NVD,69D,690882,,69,D,8,82
,2010,F,NVD,69D,690982,,69,D,9,82
,2010,F,NVD,69D,691082,,69,D,10,82
,2010,F,NVD,69D,691182,,69,D,11,82
,2010,F,NVD,69D,691282,,69,D,12,82
,2010,F,NVD,69D,691382,,69,D,13,82
,2010,F,NVD,69D,691482,,69,D,14,82
,2010,F,NVD,69D,691582,,69,D,15,82
,2010,F,NVD,69D,691682,,69,D,16,82
,2010,F,NVD,69D,690084,,69,D,0,84
,2010,F,NVD,69D,690184,,69,D,1,84
,2010,F,NVD,69D,690284,,69,D,2,84
,2010,F,NVD,69D,690384,,69,D,3,84
,2010,F,NVD,69D,690484,,69,D,4,84
,2010,F,NVD,69D,690584,,69,D,5,84
,2010,F,NVD,69D,690684,,69,D,6,84
,2010,F,NVD,69D,690784,,69,D,7,84
,2010,F,NVD,69D,690884,,69,D,8,84
,2010,F,NVD,69D,690984,,69,D,9,84
,2010,F,NVD,69D,691084,,69,D,10,84
,2010,F,NVD,69D,691184,,69,D,11,84
,2010,F,NVD,69D,691284,,69,D,12,84
,2010,F,NVD,69D,691384,,69,D,13,84
,2010,F,NVD,69D,691484,,69,D,14,84
,2010,F,NVD,69D,691584,,69,D,15,84
,2010,F,NVD,69D,691684,,69,D,16,84
,2010,F,NVD,69D,690086,,69,D,0,86
,2010,F,NVD,69D,690186,,69,D,1,86
,2010,F,NVD,69D,690286,,69,D,2,86
,2010,F,NVD,69D,690386,,69,D,3,86
,2010,F,NVD,69D,690486,,69,D,4,86
,2010,F,NVD,69D,690586,,69,D,5,86
,2010,F,NVD,69D,690686,,69,D,6,86
,2010,F,NVD,69D,690786,,69,D,7,86
,2010,F,NVD,69D,690886,,69,D,8,86
,2010,F,NVD,69D,690986,,69,D,9,86
,2010,F,NVD,69D,691086,,69,D,10,86
,2010,F,NVD,69D,691186,,69,D,11,86
,2010,F,NVD,69D,691286,,69,D,12,86
,2010,F,NVD,69D,691386,,69,D,13,86
,2010,F,NVD,69D,691486,,69,D,14,86
,2010,F,NVD,69D,691586,,69,D,15,86
,2010,F,NVD,69D,691686,,69,D,16,86
,2010,F,NVD,69D,690088,,69,D,0,88
,2010,F,NVD,69D,690188,,69,D,1,88
,2010,F,NVD,69D,690288,,69,D,2,88
,2010,F,NVD,69D,690388,,69,D,3,88
,2010,F,NVD,69D,690488,,69,D,4,88
,2010,F,NVD,69D,690588,,69,D,5,88
,2010,F,NVD,69D,690688,,69,D,6,88
,2010,F,NVD,69D,690788,,69,D,7,88
,2010,F,NVD,69D,690888,,69,D,8,88
,2010,F,NVD,69D,690988,,69,D,9,88
,2010,F,NVD,69D,691088,,69,D,10,88
,2010,F,NVD,69D,691188,,69,D,11,88
,2010,F,NVD,69D,691288,,69,D,12,88
,2010,F,NVD,69D,691388,,69,D,13,88
,2010,F,NVD,69D,691488,,69,D,14,88
,2010,F,NVD,69D,691588,,69,D,15,88
,2010,F,NVD,69D,691688,,69,D,16,88
,2010,F,NVD,69D,690090,,69,D,0,90
,2010,F,NVD,69D,690190,,69,D,1,90
,2010,F,NVD,69D,690290,,69,D,2,90
,2010,F,NVD,69D,690390,,69,D,3,90
,2010,F,NVD,69D,690490,,69,D,4,90
,2010,F,NVD,69D,690590,,69,D,5,90
,2010,F,NVD,69D,690690,,69,D,6,90
,2010,F,NVD,69D,690790,,69,D,7,90
,2010,F,NVD,69D,690890,,69,D,8,90
,2010,F,NVD,69D,690990,,69,D,9,90
,2010,F,NVD,69D,691090,,69,D,10,90
,2010,F,NVD,69D,691190,,69,D,11,90
,2010,F,NVD,69D,691290,,69,D,12,90
,2010,F,NVD,69D,691390,,69,D,13,90
,2010,F,NVD,69D,691490,,69,D,14,90
,2010,F,NVD,69D,691590,,69,D,15,90
,2010,F,NVD,69D,691690,,69,D,16,90
,2010,F,NVD,69D,690092,,69,D,0,92
,2010,F,NVD,69D,690192,,69,D,1,92
,2010,F,NVD,69D,690292,,69,D,2,92
,2010,F,NVD,69D,690392,,69,D,3,92
,2010,F,NVD,69D,690492,,69,D,4,92
,2010,F,NVD,69D,690592,,69,D,5,92
,2010,F,NVD,69D,690692,,69,D,6,92
,2010,F,NVD,69D,690792,,69,D,7,92
,2010,F,NVD,69D,690892,,69,D,8,92
,2010,F,NVD,69D,690992,,69,D,9,92
,2010,F,NVD,69D,691092,,69,D,10,92
,2010,F,NVD,69D,691192,,69,D,11,92
,2010,F,NVD,69D,691292,,69,D,12,92
,2010,F,NVD,69D,691392,,69,D,13,92
,2010,F,NVD,69D,691492,,69,D,14,92
,2010,F,NVD,69D,691592,,69,D,15,92
,2010,F,NVD,69D,691692,,69,D,16,92
,2010,F,NVD,69D,690094,,69,D,0,94
,2010,F,NVD,69D,690194,,69,D,1,94
,2010,F,NVD,69D,690294,,69,D,2,94
,2010,F,NVD,69D,690394,,69,D,3,94
,2010,F,NVD,69D,690494,,69,D,4,94
,2010,F,NVD,69D,690594,,69,D,5,94
,2010,F,NVD,69D,690694,,69,D,6,94
,2010,F,NVD,69D,690794,,69,D,7,94
,2010,F,NVD,69D,690894,,69,D,8,94
,2010,F,NVD,69D,690994,,69,D,9,94
,2010,F,NVD,69D,691094,,69,D,10,94
,2010,F,NVD,69D,691194,,69,D,11,94
,2010,F,NVD,69D,691294,,69,D,12,94
,2010,F,NVD,69D,691394,,69,D,13,94
,2010,F,NVD,69D,691494,,69,D,14,94
,2010,F,NVD,69D,691594,,69,D,15,94
,2010,F,NVD,69D,691694,,69,D,16,94
,4010,F,NVD,70D,700082,,70,D,0,82
,4010,F,NVD,70D,700182,,70,D,1,82
,4010,F,NVD,70D,700282,,70,D,2,82
,4010,F,NVD,70D,700382,,70,D,3,82
,4010,F,NVD,70D,700482,,70,D,4,82
,4010,F,NVD,70D,700582,,70,D,5,82
,4010,F,NVD,70D,700682,,70,D,6,82
,4010,F,NVD,70D,700782,,70,D,7,82
,4010,F,NVD,70D,700882,,70,D,8,82
,4010,F,NVD,70D,700982,,70,D,9,82
,4010,F,NVD,70D,701082,,70,D,10,82
,4010,F,NVD,70D,701182,,70,D,11,82
,4010,F,NVD,70D,701282,,70,D,12,82
,4010,F,NVD,70D,701382,,70,D,13,82
,4010,F,NVD,70D,701482,,70,D,14,82
,4010,F,NVD,70D,701582,,70,D,15,82
,4010,F,NVD,70D,701682,,70,D,16,82
,4010,F,NVD,70D,700084,,70,D,0,84
,4010,F,NVD,70D,700184,,70,D,1,84
,4010,F,NVD,70D,700284,,70,D,2,84
,4010,F,NVD,70D,700384,,70,D,3,84
,4010,F,NVD,70D,700484,,70,D,4,84
,4010,F,NVD,70D,700584,,70,D,5,84
,4010,F,NVD,70D,700684,,70,D,6,84
,4010,F,NVD,70D,700784,,70,D,7,84
,4010,F,NVD,70D,700884,,70,D,8,84
,4010,F,NVD,70D,700984,,70,D,9,84
,4010,F,NVD,70D,701084,,70,D,10,84
,4010,F,NVD,70D,701184,,70,D,11,84
,4010,F,NVD,70D,701284,,70,D,12,84
,4010,F,NVD,70D,701384,,70,D,13,84
,4010,F,NVD,70D,701484,,70,D,14,84
,4010,F,NVD,70D,701584,,70,D,15,84
,4010,F,NVD,70D,701684,,70,D,16,84
,4010,F,NVD,70D,700086,,70,D,0,86
,4010,F,NVD,70D,700186,,70,D,1,86
,4010,F,NVD,70D,700286,,70,D,2,86
,4010,F,NVD,70D,700386,,70,D,3,86
,4010,F,NVD,70D,700486,,70,D,4,86
,4010,F,NVD,70D,700586,,70,D,5,86
,4010,F,NVD,70D,700686,,70,D,6,86
,4010,F,NVD,70D,700786,,70,D,7,86
,4010,F,NVD,70D,700886,,70,D,8,86
,4010,F,NVD,70D,700986,,70,D,9,86
